Event,JText,Passage
urn:cite:chron:jevent.36_t1_194_2_a	Herodes ad ea quae supra crudeliter gesserat, etiam hoc addidit: virum sororis suae Salomae interfecit, et cum eam alii tradidisset uxorem, etiam hunc necat: scribas quoque et interpretes divinae legis simili scelere occidit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.194_2
urn:cite:chron:jevent.36_t1_194_2_b	Tertullianus in eo libro, quem contra Judaeos scripsit, affirmat Christum XLI anno Augusti natum, et XV Tiberii esse passum.	urn:cts:latinLit:stoa0162.stoa005:36.t1.194_2
urn:cite:chron:jevent.36_t2_194_4_c	JESUS CHRISTUS filius Dei in Betheleem Judae nascitur	urn:cts:latinLit:stoa0162.stoa005:36.t2.194_4
urn:cite:chron:jevent.36_t2_194_4_d	Quirinus ex consilio senatus Judaeam missus, census hominum, possessionumque describit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.194_4
urn:cite:chron:jevent.36_t2_194_4_e	Colliguntur omnes anni ab Abraham usque ad nativitatem Christi, anni MMXV.	urn:cts:latinLit:stoa0162.stoa005:36.t2.194_4
urn:cite:chron:jevent.36_t2_195_1_f	C. Caesar amicitiam cum Parthis fecit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.195_1
urn:cite:chron:jevent.36_t2_195_1_g	Sextus Pythagoricus philosophus agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.195_1
urn:cite:chron:jevent.36_t2_195_1_h	Augustus Tiberium et Agrippam in filios adoptat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.195_1
urn:cite:chron:jevent.36_t2_195_2_i	Judas Galilaeus ad rebellandum Judaeos cohortatur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.195_2
urn:cite:chron:jevent.36_t2_195_2_k	Herodes, cum Christi nativitatem, Magorum indicio, cognovisset, universos in Bethleem parvulos jussit interfici.	urn:cts:latinLit:stoa0162.stoa005:36.t2.195_2
urn:cite:chron:jevent.36_t2_195_3_a	Herodes morbo intercutis aquae, et scatentibus toto corpore vermibus, miserabiliter et digne moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.195_3
urn:cite:chron:jevent.36_t2_195_4_b	Asinius Pollio orator et consularis, qui de Dalmatis triumpharat, LXX aetatis suae anno in villa Tusculana moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.195_4
urn:cite:chron:jevent.36_t2_196_1_c	In Herodis locum Archelaus, ab Augusto substituitur, et Tetrarchae fiunt quatuor fratres ejus, Herodes, Antipater, Lysias, et Philippus.	urn:cts:latinLit:stoa0162.stoa005:36.t2.196_1
urn:cite:chron:jevent.36_t2_196_1_d	Fames Romae ita ingens facta, ut quinque modii venderentur denariis XXVII semis.	urn:cts:latinLit:stoa0162.stoa005:36.t2.196_1
urn:cite:chron:jevent.36_t2_196_2_e	Philisthion mimographus, natione Magnesianus, Romae clarus habetur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.196_2
urn:cite:chron:jevent.36_t2_196_3_f	Tiberius Caesar Dalmatas, Sarmatasque in Romanam redigit potestatem.	urn:cts:latinLit:stoa0162.stoa005:36.t2.196_3
urn:cite:chron:jevent.36_t2_196_4_g	Athenodorus Tarsensis Stoicus philosophus, et M. Verrius Flaccus grammaticus, insignes habentur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.196_4
urn:cite:chron:jevent.36_t2_197_1_h	Athenienses res novas contra Romanos molientes opprimuntur, auctoribus seditionis occisis.	urn:cts:latinLit:stoa0162.stoa005:36.t2.197_1
urn:cite:chron:jevent.36_t2_197_4_i	Messala Corvinus orator ante biennium quam moreretur,	urn:cts:latinLit:stoa0162.stoa005:36.t2.197_4
urn:cite:chron:jevent.36_t2_197_4_i	ita memoriam ac sensum amisit, ut vix pauca verba conjungeret, et ad extremum ulcere sibi circa sacram spinam nato, inedia se confecit, annos aetatis LXXII.	urn:cts:latinLit:stoa0162.stoa005:36.t2.197_4
urn:cite:chron:jevent.36_t2_198_1_a	Augustus cum Tiberio filio suo censum Romae agitans, invenit hominum nonagies tercentena et septuaginta millia.	urn:cts:latinLit:stoa0162.stoa005:36.t2.198_1
urn:cite:chron:jevent.36_t2_198_1_b	Sotio philosophus Alexandrinus, praeceptor Senecae clarus habetur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.198_1
urn:cite:chron:jevent.36_t2_198_1_c	Archelaus nono anno regni sui, in Viennam urbem Galliae relegatur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.198_1
urn:cite:chron:jevent.36_t2_198_1_d	Defectio solis facta , et Augustus LXXVI aetatis suae anno, Atellae in Campania moritur, sepeliturque Romae in campo Martio.	urn:cts:latinLit:stoa0162.stoa005:36.t2.198_1
urn:cite:chron:jevent.36_t2_198_2_e	Gaius Asinius Gallus orator, Asinii Pollionis filius, cujus etiam Virgilius meminit, diris a Tiberio suppliciis enecatur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.198_2
urn:cite:chron:jevent.36_t2_199_1_f	T. Livius historiographus Patavii moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.199_1
urn:cite:chron:jevent.36_t2_199_1_g	Ovidius poeta in exilio diem obiit, et juxta oppidum Tomos sepelitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.199_1
urn:cite:chron:jevent.36_t2_199_1_h	Germanicus Caesar de Parthis triumphat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.199_1
urn:cite:chron:jevent.36_t2_199_2_a	Tredecim urbes terraemotu corruerunt, Ephesus, Magnesia, Sardis, Mosthene, Aegae, Hierocaesarea, Philadelphia, Tmolus, Temnus, Cymae, Myrhina, Apollonia Dia, Hyrcania.	urn:cts:latinLit:stoa0162.stoa005:36.t2.199_2
urn:cite:chron:jevent.36_t2_199_3_b	Fenestella, historiarum scriptor et carminum, septuagenarius moritur, sepeliturque Cumis.	urn:cts:latinLit:stoa0162.stoa005:36.t2.199_3
urn:cite:chron:jevent.36_t2_199_4_c	Tiberius multos reges ad se per blanditias evocatos numquam remisit: in quibus Archelaum Cappadocem, cujus regno in provinciam verso, Mazacam nobilissimam civitatem, Caesaream appellare jussit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.199_4
urn:cite:chron:jevent.36_t2_200_1_d	Pompeii theatrum incensum.	urn:cts:latinLit:stoa0162.stoa005:36.t2.200_1
urn:cite:chron:jevent.36_t2_200_2_e	Tiberius Drusum consortem regni facit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.200_2
urn:cite:chron:jevent.36_t2_200_3_f	Drusus Caesar veneno periit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.200_3
urn:cite:chron:jevent.36_t2_200_4_g	Quintus Haterius, promptus et popularis orator, usque ad XC prope annum summo honore consenescit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.200_4
urn:cite:chron:jevent.36_t2_200_4_h	Servius Plautus corrupti filii reus semet in judicio interficit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.200_4
urn:cite:chron:jevent.36_t2_201_1_i	Philippus tetrarcha Paneadem,	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_1
urn:cite:chron:jevent.36_t2_201_1_i	in qua plurimas aedes construxerat, Caesaream Philippi vocavit, et Juliadem aliam civitatem.	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_1
urn:cite:chron:jevent.36_t2_201_2_a	Pontius Pilatus procurator Judaeae a Tiberio mittitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_2
urn:cite:chron:jevent.36_t2_201_3_b	Votienus Montanus Narbonensis orator in Balearibus insulis moritur, illuc a Tiberio relegatus.	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_3
urn:cite:chron:jevent.36_t2_201_4_c	Herodes Tiberiadem condidit, et Libiadem.	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_4
urn:cite:chron:jevent.36_t2_201_4_d	Joannes filius Zachariae in deserto juxta Jordanem fluvium praedicans, Christum filium Dei in medio eorum adesse testatur. Ipse quoque Dominus Jesus Christus hinc in populos salutarem viam annuntiat, signis atque virtutibus vera comprobans esse, quae diceret.	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_4
urn:cite:chron:jevent.36_t2_201_4_f	Computantur in praesentem annum, id est XV Tiberii Caesaris, a secundo anno instaurationis Templi, quae facta est sub altero anno Darii regis Persarum, anni DXLVIII a Salomone autem et prima aedificatione templi, anni MLX a Moyse, et egressu Israhelis ex Aegypto, anni MDXXXIX	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_4
urn:cite:chron:jevent.36_t2_201_4_f	ab Abraham et regno Nini et Semiramidis, anni MMXLIV a diluvio usque ad Abraham, anni CMXLII ab Adam usque ad diluvium, anni MMCCXLII	urn:cts:latinLit:stoa0162.stoa005:36.t2.201_4
urn:cite:chron:jevent.36_t2_202_1_a	Principium LXXXI jubilaei secundum Hebraeos	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_1
urn:cite:chron:jevent.36_t2_202_1_b	Jesus Christus filius Dei salutarem cunctis praedicans viam, miracula quae in Evangeliis scripta sunt, facit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_1
urn:cite:chron:jevent.36_t2_202_2_c	Jesus Christus filius Dei, discipulos suos divinis imbuens sacramentis, ut universis gentibus conversionem ad Deum nuntient, imperat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_2
urn:cite:chron:jevent.36_t2_202_3_d	Jesus Christus, secundum prophetias, quae de eo fuerant praelocutae, ad passionem venit anno Tiberii 18, quo tempore etiam in aliis ethnicorum commentariis haec ad verbum scripta reperimus: Solis facta defectio , Bithynia terraemotu concussa, et in urbe Nicaena aedes plurimae corruerunt: quae omnia his congruunt, quae in passione Salvatoris acciderunt. Scribit vero super his et Phlegon, qui olympiadarum egregius supputator est, in XIII libro ita dicens:	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_3
urn:cite:chron:jevent.36_t2_202_4_	Haec supradictus vir. Argumentum autem hujus rei, quod Salvator isto anno passus sit, Evangelium praebet Johannis, in quo scribitur, post decimum quintum annum Tiberii Caesaris, tribus annis Dominum praedicasse. Josephus etiam vernaculus Judaeorum scriptor, circa haec tempora die Pentecostes sacerdotes primum commotionem locorum, et quosdam sonitus sensisse testatur. Deinde ex adyto Templi repentinam subito erupisse vocem dicentium: "Transmigremus ex his sedibus." Scribit autem supra dictus vir, quod eodem anno Pilatus praeses secreto noctis imagines Caesaris in templo statuerit. Et haec prima seditionis et turbarum Judaeis causa exstiterit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_4
urn:cite:chron:jevent.36_t2_202_4_a	Ecclesiae Jerosolymorum primus episcopus ab Apostolis ordinatur Jacobus frater Domini.	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_4
urn:cite:chron:jevent.36_t2_202_4_a	Ex hoc loco considerandum, quantae deinceps calamitates Judaeorum gentem oppresserint.	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_4
urn:cite:chron:jevent.36_t2_202_4_b	Cassius Severus orator egregius, qui Quintianum illud Proverbium luserat, XXV exsilii sui anno summa inopia moritur, vix panno verenda contectus.	urn:cts:latinLit:stoa0162.stoa005:36.t2.202_4
urn:cite:chron:jevent.36_t2_203_1_c	Pilatus post supradictam seditionem, quae ob Caesaris imagines fuerat concitata, sacrum thesaurum, quem Corbonan Judaei vocant, in aquaeductum Jerosolymorum expendens, secundae seditionis praebuit semina.	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_1
urn:cite:chron:jevent.36_t2_203_2_d	Sejanus praefectus Tiberii, qui apud eum plurimum poterat, instantissime cohortatur, ut gentem Judaeorum deleat: Philo meminit in libro	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_2
urn:cite:chron:jevent.36_t2_203_2_d	.	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_2
urn:cite:chron:jevent.36_t2_203_2_e	Persius Flaccus Satiricus poeta Volaterris nascitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_2
urn:cite:chron:jevent.36_t2_203_3_f	Agrippa filius Aristobuli, filii Herodis regis, accusator Herodis tetrarchae, Romam profectus a Tiberio in vincula conjicitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_3
urn:cite:chron:jevent.36_t2_203_3_g	Pilato de Christianorum dogmate ad Tiberium referente, Tiberius retulit ad senatum,	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_3
urn:cite:chron:jevent.36_t2_203_4_	ut inter caetera sacra reciperetur. Verum cum ex consulto patrum, Christianos eliminari Urbe placuisset, Tiberius per edictum accusatoribus Christianorum comminatus est mortem: scribit Tertullianus in	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_4
urn:cite:chron:jevent.36_t2_203_4_	.	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_4
urn:cite:chron:jevent.36_t2_203_4_a	Multi senatorum et equitum Romanorum interfecti.	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_4
urn:cite:chron:jevent.36_t2_203_4_b	Tiberius in Campania moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.203_4
urn:cite:chron:jevent.36_t2_204_1_c	Gaius Caesar cognomento Caligula, Agrippam vinculis liberatum, regem Judaeae facit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_1
urn:cite:chron:jevent.36_t2_204_2_d	Gaius semetipsum inter deos refert.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_2
urn:cite:chron:jevent.36_t2_204_2_e	Flaccus Avilius praefectus Aegypti, multis Judaeos calamitatibus premit, consentiente Alexandriae populo, et crebris adversus eos clamoribus personante: synagogas quoque eorum imaginibus, statuis, aris et victimis polluit. Refert Philo in eo libro, qui	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_2
urn:cite:chron:jevent.36_t2_204_2_Flaccus	inscribitur, haec omnia se praesente gesta, ob quae etiam legationem ad Gaium ipse susceperat	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_2
urn:cite:chron:jevent.36_t2_204_3_a	Passienus filius fraude haeredis suae necatus.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_3
urn:cite:chron:jevent.36_t2_204_3_b	Gaius cognomento Caligula, Memmii Reguli duxit uxorem, impellens eum, ut uxoris suae patrem esse se scriberet.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_3
urn:cite:chron:jevent.36_t2_204_3_c	Pontius Pilatus in multas incidens calamitates, propria se manu interfecit: scribunt Romanorum historici.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_3
urn:cite:chron:jevent.36_t2_204_3_d	Gaius Petronio praefecto Syriae praecepit, ut Jerosolymis statuam suam sub nomine Jovis Optimi Maximi poneret: quod Judaei maxima negaverunt obstinatione.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_3
urn:cite:chron:jevent.36_t2_204_3_e	Toto orbe Romano, sicut Philo scribit, et Josephus, in Synagogis Judaeorum statuae, et imagines, et arae G. Caesaris consecratae.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_3
urn:cite:chron:jevent.36_t2_204_4_f	Plurimi nobilium a Gaio interfecti.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_4
urn:cite:chron:jevent.36_t2_204_4_g	Gaius sorores suas, quibus stuprum intulerat, insulari exsilio condemnavit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_4
urn:cite:chron:jevent.36_t2_204_4_h	Gaius omnes exsules jussit interfici.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_4
urn:cite:chron:jevent.36_t2_204_4_i	Gaius a protectoribus suis occiditur in palatio, anno aetatis suae XXIX.	urn:cts:latinLit:stoa0162.stoa005:36.t2.204_4
urn:cite:chron:jevent.36_t2_205_1_a	Iste est Claudius patruus Drusi, qui apud Moguntiacum monumentum habet: Alibi legi, avunculus, quia frater matris Gaii fuit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_1
urn:cite:chron:jevent.36_t2_205_2_b	PETRUS Apostolus, natione Galilaeus, Christianorum Pontifex primus, cum primum Antiochenam Ecclesiam fundasset, Romam proficiscitur, ubi Evangelium praedicans XXV annis ejusdem urbis episcopus perseverat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_2
urn:cite:chron:jevent.36_t2_205_3_c	Marcus Evangelista interpres Petri, Aegypto et Alexandriae Christum annuntiat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_3
urn:cite:chron:jevent.36_t2_205_4_d	Primus Antiochiae episcopus ordinatur Evodius.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_4
urn:cite:chron:jevent.36_t2_205_4_e	Agrippa rex Judaeorum annos VII imperans moritur. Post quem filius ejus Agrippa, a Claudio substituitur in regnum.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_4
urn:cite:chron:jevent.36_t2_205_4_f	Prophetia Agabi, quae in Actibus Apostolorum famem in toto orbe futuram dixerat sub Claudio expletur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_4
urn:cite:chron:jevent.36_t2_205_4_g	Claudius de Britannis triumphavit, et Orchadas insulas Romano adjecit imperio, In cujus gloriae memoriam filium suum Britannicum appellavit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_4
urn:cite:chron:jevent.36_t2_205_4_h	Domitius Afer Nemausensis clarus orator habetur,	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_4
urn:cite:chron:jevent.36_t2_205_4_h	qui postea, Nerone regnante, ex cibi redundantia in coena moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_4
urn:cite:chron:jevent.36_t2_205_4_a	Claudus Quirinalis Rhetor Arelatensis Romae insignissime docet.	urn:cts:latinLit:stoa0162.stoa005:36.t2.205_4
urn:cite:chron:jevent.36_t2_206_1_b	Inter Theram et Therasiam exorta est insula habens stadia 30.	urn:cts:latinLit:stoa0162.stoa005:36.t2.206_1
urn:cite:chron:jevent.36_t2_206_1_c	Descriptione Romae facta sub Claudio inventa sunt civium Romanorum LXVIII centena et XLIV millia.	urn:cts:latinLit:stoa0162.stoa005:36.t2.206_1
urn:cite:chron:jevent.36_t2_206_2_d	Thracia hucusque regnata, in Romanorum provinciam redigitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.206_2
urn:cite:chron:jevent.36_t2_206_3_e	Sub procuratore Judaeae Cumano in diebus azymorum tanta est Jerosolymis orta seditio, ut in portarum exitu, populo corruente, 30 millia Judaeorum perierint.	urn:cts:latinLit:stoa0162.stoa005:36.t2.206_3
urn:cite:chron:jevent.36_t2_206_4_f	Palaemon Vicetinus insignis grammaticus Romae habetur, qui quondam interrogatus, quid inter stillam et guttam interesset: "Gutta, inquit, stat, et stilla cadit".	urn:cts:latinLit:stoa0162.stoa005:36.t2.206_4
urn:cite:chron:jevent.36_t2_206_4_g	Marcus Antonius Liberalis Latinus rhetor gravissimas inimicitias cum Palaemone exercet.	urn:cts:latinLit:stoa0162.stoa005:36.t2.206_4
urn:cite:chron:jevent.36_t2_207_1_a	Fame facta in Graecia, modius sex drachmis venundatus est.	urn:cts:latinLit:stoa0162.stoa005:36.t2.207_1
urn:cite:chron:jevent.36_t2_207_2_b	Magna fames Romae.	urn:cts:latinLit:stoa0162.stoa005:36.t2.207_2
urn:cite:chron:jevent.36_t2_207_3_c	Claudius Felicem procuratorem Judaeae mittit, apud quem Paulus apostolus accusatus in defensionem sui perorat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.207_3
urn:cite:chron:jevent.36_t2_208_1_d	Sub Felice procuratore Judaeae exstiterunt multi, qui populum sua persuasione deciperent, in quibus et Aegyptius quidam pseudopropheta fuit, qui plurimos sibi associans, in ipso magnarum rerum conatu per exercitum Felicis opprimitur. Scribit Josephus consentanea apostolorum Actibus, in quibus Paulo dicitur a Tribuno: 'Nonne tu es Aegyptius, qui ante hos dies concitasti, et eduxisti in desertum quatuor millia virorum?'	urn:cts:latinLit:stoa0162.stoa005:36.t2.208_1
urn:cite:chron:jevent.36_t2_208_2_e	Claudius moritur in Palatio, anno aetatis suae LXIV.	urn:cts:latinLit:stoa0162.stoa005:36.t2.208_2
urn:cite:chron:jevent.36_t2_208_3_f	Hujus avunculus fuit Gaius Caligula.	urn:cts:latinLit:stoa0162.stoa005:36.t2.208_3
urn:cite:chron:jevent.36_t2_208_4_a	Felice regente Judaeam, seditio in Caesarea Palaestinae orta magnam Judaeorum multitudinem perdidit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.208_4
urn:cite:chron:jevent.36_t2_208_4_b	Festus in gubernatione succedit Felici, apud quem, praesente Agrippa rege, Paulus apostolus religionis suae rationem exponens, vinctus Romam mittitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.208_4
urn:cite:chron:jevent.36_t2_208_4_c	Probus Berytius eruditissimus grammaticorum, Romae agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.208_4
urn:cite:chron:jevent.36_t2_209_1_d	Statius Surculus Tholosanus in Gallia, celeberrime rhetoricam docuit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.209_1
urn:cite:chron:jevent.36_t2_209_1_e	Terraemotus Romae, et solis defectio.	urn:cts:latinLit:stoa0162.stoa005:36.t2.209_1
urn:cite:chron:jevent.36_t2_209_2_f	Nero Agrippinam matrem suam et sororem patris interficit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.209_2
urn:cite:chron:jevent.36_t2_209_3_g	Nero tantae luxuriae fuit, ut frigidis et calidis lavaretur unguentis, retibusque aureis piscaretur, quae purpureis funibus extrahebat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.209_3
urn:cite:chron:jevent.36_t2_210_1_h	Nero Romae cithara contendens superat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_1
urn:cite:chron:jevent.36_t2_210_1_i	Festo in magistratu Judaeae succedit Albinus.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_1
urn:cite:chron:jevent.36_t2_210_1_k	Jacobus, frater Domini, quem omnes Justum appellabant,	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_1
urn:cite:chron:jevent.36_t2_210_1_k	a Judaeis lapidibus opprimitur: in cujus thronum Simeon, qui et Simon secundus assumitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_1
urn:cite:chron:jevent.36_t2_210_2_a	Ante mensam Neronis fulmen cecidit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_2
urn:cite:chron:jevent.36_t2_210_2_b	Post Marcum Evangelistam primus Alexandrinae ecclesiae ordinatur episcopus Annianus, qui praefuit annis XXII.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_2
urn:cite:chron:jevent.36_t2_210_3_c	Persius moritur anno aetatis suae XXIX.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_3
urn:cite:chron:jevent.36_t2_210_3_d	Thermae a Nerone aedificatae, quas Neronianas appellavit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_3
urn:cite:chron:jevent.36_t2_210_3_e	Nero Romae in citharistarum agone contendens omnes superat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_3
urn:cite:chron:jevent.36_t2_210_3_f	Marcus Annaeus Lucanus, Cordubensis poeta, in Pisoniana conjuratione deprehensus, brachium ad secandas venas medico praebuit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_3
urn:cite:chron:jevent.36_t2_210_4_g	Nero, ut similitudinem ardentis Trojae inspiceret, plurimam partem Romanae urbis incendit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_4
urn:cite:chron:jevent.36_t2_210_4_h	In Asia tres urbes terraemotu conciderunt, Laodicia, Hierapolis, Colossae.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_4
urn:cite:chron:jevent.36_t2_210_4_i	Albino procuratori Judaeae Cestius Florus succedit, sub quo Judaei contra Romanos rebellaverunt.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_4
urn:cite:chron:jevent.36_t2_210_4_k	Junius Annaeus Gallio frater Senecae egregius declamator propria se manu interfecit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.210_4
urn:cite:chron:jevent.36_t2_211_1_b	Duae tantum provinciae sub Nerone factae, Pontus Polemoniacus, et Alpes Cottiae, Cottio rege defuncto.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_1
urn:cite:chron:jevent.36_t2_211_1_c	Multi nobilium Romae a Nerone interfecti.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_1
urn:cite:chron:jevent.36_t2_211_1_d	Nero in olympiade coronatur, cerycas, citharistas, tragoedos, aurigas vario certamine superans.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_1
urn:cite:chron:jevent.36_t2_211_2_e	Lucius Annaeus Seneca Cordubensis, praeceptor Neronis, et patruus Lucani poetae, incisione venarum, et veneni haustu periit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_2
urn:cite:chron:jevent.36_t2_211_2_f	Rursum Nero isthmia, pythia, actia celebrans, inter cerycas, tragoedos, et citharistas coronatur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_2
urn:cite:chron:jevent.36_t2_211_3_g	Neroni in expensas centies centena millia decreto senatus annua subministrantur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_3
urn:cite:chron:jevent.36_t2_211_3_h	Nero cum caeteris viris insignibus et Octaviam uxorem suam interfecit, Cornutumque philosophum praeceptorem Persii in exsilium fugat.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_3
urn:cite:chron:jevent.36_t2_211_4_a	Musonius et Plutarchus philosophi insignes habentur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_b	L. Annaeus Mella, Senecae frater et Gallionis, bona Lucani poetae filii sui a Nerone promeretur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_c	Prima persecutio sub Nerone	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_c	Primus Nero super omnia scelera sua, etiam persecutionem in Christianos facit, in qua Petrus et Paulus gloriose Romae occubuerunt.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_d	Contra Judaeos, qui Cestii Flori avaritiam non ferentes, rebellabant, Vespasianus magister militiae a Nerone transmittitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_e	Vespasianus plurimas urbes Judaeae capit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_f	Flavius Josephus scriptor historicus, dux belli Judaeorum, cum a Romanis interficiendus esset, Vespasiano praenuntiat de morte Neronis, et ejus imperio: cujus rei causa vitam dono accepit.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_g	Post Petrum primus Romanam Ecclesiam tenuit LINUS annis XI.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_h	Nero cum a Senatu quaereretur ad poenam, e palatio fugiens ad quartum Urbis milliarium, in suburbano liberti sui inter Salariam et Nomentanam viam semet interficit,	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_h	anno aetatis suae XXXII, atque in eo omnis Augusti familia consummata est.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_a	Post Neronem GALBA in Hiberia, VITELLIUS in Germania, OTHO Romae imperium arripuerunt.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
urn:cite:chron:jevent.36_t2_211_4_b	Marcus Fabius Quinctilianus Romam a Galba perducitur.	urn:cts:latinLit:stoa0162.stoa005:36.t2.211_4
